missionprogress_id,started_at,lession_id,is_complete,completed_at
5268761,2/2/2022 0:00,243,TRUE,2/2/2022 17:58
5270093,2/2/2022 0:00,612,TRUE,2/2/2022 23:16
5268285,2/2/2022 0:00,643,TRUE,2/2/2022 15:21
5268152,2/2/2022 0:00,642,TRUE,2/2/2022 14:39
5269488,2/2/2022 0:00,610,TRUE,2/2/2022 20:29
5269416,2/2/2022 0:00,605,FALSE,
5268198,2/2/2022 0:00,641,TRUE,2/2/2022 15:01
5269123,2/2/2022 0:00,314,TRUE,2/4/2022 17:31
5266408,2/2/2022 0:00,420,TRUE,2/2/2022 4:09
5267484,2/2/2022 0:00,605,TRUE,2/2/2022 11:39
5269553,2/2/2022 0:00,383,TRUE,2/2/2022 21:05
5267336,2/2/2022 0:00,647,TRUE,2/2/2022 10:49
5267193,2/2/2022 0:00,609,TRUE,2/2/2022 9:38
5268363,2/2/2022 0:00,643,TRUE,2/2/2022 15:42
5266174,2/2/2022 0:00,200,FALSE,
5269967,2/2/2022 0:00,612,TRUE,2/2/2022 23:42
5267690,2/2/2022 0:00,644,TRUE,2/2/2022 12:46
5268073,2/2/2022 0:00,391,FALSE,
5266945,2/2/2022 0:00,413,TRUE,2/3/2022 8:28
5267534,2/2/2022 0:00,608,FALSE,
5268659,2/2/2022 0:00,641,TRUE,2/2/2022 17:20
5268347,2/2/2022 0:00,192,TRUE,2/2/2022 17:32
5269730,2/2/2022 0:00,607,TRUE,2/2/2022 21:35
5267282,2/2/2022 0:00,154,TRUE,2/2/2022 11:21
5267673,2/2/2022 0:00,645,TRUE,2/2/2022 12:44
5267315,2/2/2022 0:00,645,TRUE,2/2/2022 10:31
5266607,2/2/2022 0:00,606,TRUE,2/2/2022 5:53
5269332,2/2/2022 0:00,356,TRUE,2/2/2022 19:58
5267452,2/2/2022 0:00,605,TRUE,2/2/2022 11:45
5267024,2/2/2022 0:00,610,TRUE,2/2/2022 8:46
5266951,2/2/2022 0:00,648,TRUE,2/2/2022 8:24
5268848,2/2/2022 0:00,612,TRUE,2/2/2022 17:58
5269647,2/2/2022 0:00,642,TRUE,2/2/2022 21:13
5269693,2/2/2022 0:00,646,TRUE,2/2/2022 21:52
5266789,2/2/2022 0:00,612,TRUE,2/2/2022 7:23
5269220,2/2/2022 0:00,647,TRUE,2/2/2022 19:30
5266471,2/2/2022 0:00,607,TRUE,2/2/2022 4:48
5269481,2/2/2022 0:00,645,TRUE,2/2/2022 20:29
5268484,2/2/2022 0:00,643,TRUE,2/2/2022 16:16
5266153,2/2/2022 0:00,573,TRUE,2/2/2022 2:06
5267860,2/2/2022 0:00,605,TRUE,2/2/2022 13:50
5266317,2/2/2022 0:00,646,TRUE,2/2/2022 3:05
5266183,2/2/2022 0:00,92,TRUE,2/2/2022 3:49
5266692,2/2/2022 0:00,610,TRUE,2/2/2022 9:40
5268173,2/2/2022 0:00,289,TRUE,2/23/2022 20:56
5267752,2/2/2022 0:00,356,TRUE,2/2/2022 14:56
5269178,2/2/2022 0:00,370,TRUE,2/3/2022 0:40
5266487,2/2/2022 0:00,607,FALSE,
5269959,2/2/2022 0:00,311,TRUE,2/2/2022 23:21
5268052,2/2/2022 0:00,605,TRUE,2/2/2022 14:22
5269427,2/2/2022 0:00,605,FALSE,
5267263,2/2/2022 0:00,646,TRUE,2/2/2022 20:57
5266595,2/2/2022 0:00,609,TRUE,2/2/2022 5:39
5266372,2/2/2022 0:00,608,TRUE,2/2/2022 4:09
5268982,2/2/2022 0:00,499,FALSE,
5268050,2/2/2022 0:00,609,TRUE,2/2/2022 14:22
5268088,2/2/2022 0:00,612,TRUE,2/2/2022 14:28
5267470,2/2/2022 0:00,100,TRUE,2/2/2022 21:38
5269995,2/2/2022 0:00,641,TRUE,2/2/2022 23:22
5266743,2/2/2022 0:00,643,TRUE,2/2/2022 7:13
5268436,2/2/2022 0:00,642,TRUE,2/2/2022 22:43
5266796,2/2/2022 0:00,605,TRUE,2/2/2022 13:31
5268996,2/2/2022 0:00,24,FALSE,
5266596,2/2/2022 0:00,1012,FALSE,
5267686,2/2/2022 0:00,645,TRUE,2/2/2022 12:46
5269439,2/2/2022 0:00,96,TRUE,2/2/2022 20:44
5266165,2/2/2022 0:00,525,TRUE,2/2/2022 2:06
5268749,2/2/2022 0:00,608,TRUE,2/2/2022 17:25
5266879,2/2/2022 0:00,647,TRUE,2/2/2022 8:00
5268943,2/2/2022 0:00,607,TRUE,2/2/2022 20:28
5269490,2/2/2022 0:00,354,TRUE,2/5/2022 21:19
5270164,2/2/2022 0:00,605,FALSE,
5268774,2/2/2022 0:00,610,TRUE,2/2/2022 17:30
5265867,2/2/2022 0:00,355,TRUE,2/2/2022 18:48
5267240,2/2/2022 0:00,646,TRUE,2/2/2022 9:51
5268766,2/2/2022 0:00,646,FALSE,
5266807,2/2/2022 0:00,420,FALSE,
5266436,2/2/2022 0:00,610,TRUE,2/2/2022 4:24
5266537,2/2/2022 0:00,520,TRUE,2/6/2022 17:36
5269681,2/2/2022 0:00,608,TRUE,2/2/2022 21:23
5266234,2/2/2022 0:00,646,TRUE,2/2/2022 2:26
5267329,2/2/2022 0:00,643,TRUE,2/2/2022 10:31
5269512,2/2/2022 0:00,574,FALSE,
5268254,2/2/2022 0:00,356,TRUE,2/3/2022 9:23
5269389,2/2/2022 0:00,609,TRUE,2/3/2022 11:08
5269728,2/2/2022 0:00,644,TRUE,2/2/2022 21:34
5268003,2/2/2022 0:00,586,TRUE,2/2/2022 14:52
5268094,2/2/2022 0:00,355,TRUE,2/2/2022 15:28
5266130,2/2/2022 0:00,641,TRUE,2/2/2022 2:03
5269723,2/2/2022 0:00,642,TRUE,2/2/2022 21:34
5266982,2/2/2022 0:00,574,FALSE,
5266568,2/2/2022 0:00,347,TRUE,2/2/2022 6:45
5266891,2/2/2022 0:00,605,TRUE,2/23/2022 23:06
5267463,2/2/2022 0:00,642,TRUE,2/2/2022 11:15
5266774,2/2/2022 0:00,642,TRUE,2/2/2022 7:19
5266962,2/2/2022 0:00,610,TRUE,2/2/2022 8:24
5269615,2/2/2022 0:00,350,FALSE,
5266244,2/2/2022 0:00,601,FALSE,
5266705,2/2/2022 0:00,606,TRUE,2/2/2022 6:59
5268803,2/2/2022 0:00,586,TRUE,2/3/2022 13:58
5265987,2/2/2022 0:00,607,TRUE,2/2/2022 0:48
5266996,2/2/2022 0:00,641,TRUE,2/2/2022 8:39
5266515,2/2/2022 0:00,648,TRUE,2/2/2022 5:10
5267352,2/2/2022 0:00,610,TRUE,2/2/2022 10:40
5268836,2/2/2022 0:00,256,FALSE,
5268849,2/2/2022 0:00,609,TRUE,2/2/2022 17:58
5267253,2/2/2022 0:00,610,TRUE,2/2/2022 9:55
5267063,2/2/2022 0:00,612,TRUE,2/2/2022 9:01
5269661,2/2/2022 0:00,575,TRUE,2/2/2022 21:25
5267068,2/2/2022 0:00,641,TRUE,2/2/2022 9:01
5269367,2/2/2022 0:00,648,TRUE,2/2/2022 20:01
5266992,2/2/2022 0:00,609,TRUE,2/2/2022 8:39
5266892,2/2/2022 0:00,520,TRUE,2/2/2022 10:51
5267797,2/2/2022 0:00,283,TRUE,2/2/2022 13:23
5267394,2/2/2022 0:00,605,TRUE,2/2/2022 16:00
5266736,2/2/2022 0:00,1007,FALSE,
5266881,2/2/2022 0:00,645,TRUE,2/2/2022 8:00
5266205,2/2/2022 0:00,610,TRUE,2/2/2022 2:19
5267682,2/2/2022 0:00,606,TRUE,2/2/2022 12:46
5267694,2/2/2022 0:00,648,TRUE,2/2/2022 12:46
5267706,2/2/2022 0:00,284,FALSE,
5267387,2/2/2022 0:00,52,FALSE,
5267360,2/2/2022 0:00,605,TRUE,2/2/2022 10:54
5268528,2/2/2022 0:00,503,TRUE,2/2/2022 18:27
5267427,2/2/2022 0:00,643,TRUE,2/2/2022 11:09
5270146,2/2/2022 0:00,644,TRUE,2/2/2022 23:20
5270082,2/2/2022 0:00,606,FALSE,
5269940,2/2/2022 0:00,642,TRUE,2/2/2022 22:22
5266466,2/2/2022 0:00,384,TRUE,2/2/2022 5:03
5266449,2/2/2022 0:00,353,TRUE,2/9/2022 0:31
5269304,2/2/2022 0:00,355,TRUE,2/3/2022 18:02
5269898,2/2/2022 0:00,513,FALSE,
5269443,2/2/2022 0:00,641,TRUE,2/2/2022 20:22
5267324,2/2/2022 0:00,608,TRUE,2/2/2022 10:31
5268764,2/2/2022 0:00,641,TRUE,2/2/2022 17:29
5266327,2/2/2022 0:00,610,TRUE,2/2/2022 3:05
5270225,2/2/2022 0:00,645,TRUE,2/2/2022 23:53
5267159,2/2/2022 0:00,609,TRUE,2/2/2022 9:34
5267790,2/2/2022 0:00,643,FALSE,
5266972,2/2/2022 0:00,467,TRUE,2/2/2022 13:09
5268934,2/2/2022 0:00,141,FALSE,
5268713,2/2/2022 0:00,390,FALSE,
5266709,2/2/2022 0:00,609,TRUE,2/2/2022 7:00
5269394,2/2/2022 0:00,644,FALSE,
5265981,2/2/2022 0:00,609,TRUE,2/2/2022 0:45
5269434,2/2/2022 0:00,381,TRUE,2/2/2022 21:00
5268294,2/2/2022 0:00,605,FALSE,
5268350,2/2/2022 0:00,312,TRUE,2/2/2022 23:46
5268785,2/2/2022 0:00,605,TRUE,2/2/2022 17:46
5267708,2/2/2022 0:00,641,TRUE,2/2/2022 12:50
5269289,2/2/2022 0:00,643,TRUE,2/2/2022 19:41
5269587,2/2/2022 0:00,589,FALSE,
5267112,2/2/2022 0:00,609,TRUE,2/2/2022 9:23
5266636,2/2/2022 0:00,606,FALSE,
5267213,2/2/2022 0:00,607,TRUE,2/2/2022 9:42
5267582,2/2/2022 0:00,127,TRUE,2/2/2022 12:11
5266775,2/2/2022 0:00,606,TRUE,2/2/2022 7:19
5266443,2/2/2022 0:00,584,FALSE,
5267178,2/2/2022 0:00,610,TRUE,2/2/2022 10:16
5268632,2/2/2022 0:00,605,FALSE,
5265915,2/2/2022 0:00,643,TRUE,2/2/2022 20:05
5268892,2/2/2022 0:00,606,FALSE,
5266126,2/2/2022 0:00,311,TRUE,2/2/2022 3:21
5267748,2/2/2022 0:00,448,TRUE,2/2/2022 19:43
5266670,2/2/2022 0:00,609,TRUE,2/2/2022 6:40
5269428,2/2/2022 0:00,641,FALSE,
5269742,2/2/2022 0:00,607,TRUE,2/2/2022 22:10
5265902,2/2/2022 0:00,608,FALSE,
5268576,2/2/2022 0:00,644,TRUE,2/2/2022 16:44
5269406,2/2/2022 0:00,644,TRUE,2/2/2022 20:09
5268623,2/2/2022 0:00,61,TRUE,2/8/2022 12:28
5269370,2/2/2022 0:00,608,TRUE,2/2/2022 20:01
5269980,2/2/2022 0:00,524,TRUE,2/3/2022 13:44
5268799,2/2/2022 0:00,612,TRUE,2/2/2022 17:41
5267726,2/2/2022 0:00,498,TRUE,2/2/2022 13:40
5266337,2/2/2022 0:00,575,TRUE,2/2/2022 3:26
5266986,2/2/2022 0:00,646,TRUE,2/2/2022 8:39
5266442,2/2/2022 0:00,608,TRUE,2/2/2022 4:48
5267123,2/2/2022 0:00,600,TRUE,2/2/2022 9:32
5267413,2/2/2022 0:00,605,FALSE,
5267167,2/2/2022 0:00,645,TRUE,2/2/2022 9:34
5269818,2/2/2022 0:00,609,TRUE,2/2/2022 22:06
5270065,2/2/2022 0:00,606,TRUE,2/2/2022 23:24
5268767,2/2/2022 0:00,609,TRUE,2/2/2022 17:28
5270181,2/2/2022 0:00,1020,TRUE,2/3/2022 17:33
5269666,2/2/2022 0:00,648,TRUE,2/3/2022 0:42
5269719,2/2/2022 0:00,606,TRUE,2/2/2022 21:34
5266871,2/2/2022 0:00,610,TRUE,2/2/2022 7:57
5270229,2/2/2022 0:00,642,TRUE,2/2/2022 23:53
5268513,2/2/2022 0:00,503,TRUE,2/2/2022 21:52
5269851,2/2/2022 0:00,607,TRUE,2/2/2022 21:59
5266417,2/2/2022 0:00,605,FALSE,
5266321,2/2/2022 0:00,609,TRUE,2/2/2022 3:05
5269697,2/2/2022 0:00,291,FALSE,
5267799,2/2/2022 0:00,575,FALSE,
5268031,2/2/2022 0:00,605,FALSE,
5266403,2/2/2022 0:00,1028,FALSE,
5269036,2/2/2022 0:00,26,FALSE,
5267599,2/2/2022 0:00,648,TRUE,2/2/2022 15:21
5269840,2/2/2022 0:00,381,TRUE,2/4/2022 20:58
5269445,2/2/2022 0:00,609,TRUE,2/2/2022 20:22
5268120,2/2/2022 0:00,641,TRUE,2/2/2022 14:34
5266873,2/2/2022 0:00,310,TRUE,2/2/2022 8:00
5269622,2/2/2022 0:00,575,FALSE,
5267000,2/2/2022 0:00,291,TRUE,2/18/2022 17:23
5269176,2/2/2022 0:00,577,TRUE,2/2/2022 19:31
5267146,2/2/2022 0:00,642,TRUE,2/2/2022 9:34
5269307,2/2/2022 0:00,593,TRUE,2/2/2022 21:01
5268677,2/2/2022 0:00,648,TRUE,2/2/2022 17:13
5270048,2/2/2022 0:00,641,TRUE,2/2/2022 23:03
5266901,2/2/2022 0:00,289,FALSE,
5267133,2/2/2022 0:00,645,TRUE,2/2/2022 9:46
5266035,2/2/2022 0:00,646,TRUE,2/2/2022 2:05
5269446,2/2/2022 0:00,608,TRUE,2/2/2022 20:22
5270066,2/2/2022 0:00,450,FALSE,
5270086,2/2/2022 0:00,646,TRUE,2/2/2022 23:16
5268961,2/2/2022 0:00,235,FALSE,
5267008,2/2/2022 0:00,605,FALSE,
5269151,2/2/2022 0:00,348,TRUE,2/2/2022 19:16
5268584,2/2/2022 0:00,641,TRUE,2/2/2022 17:14
5268270,2/2/2022 0:00,593,TRUE,2/2/2022 16:35
5267833,2/2/2022 0:00,498,TRUE,2/2/2022 13:35
5266561,2/2/2022 0:00,608,FALSE,
5267704,2/2/2022 0:00,290,TRUE,2/2/2022 13:46
5267581,2/2/2022 0:00,447,TRUE,2/2/2022 13:06
5268941,2/2/2022 0:00,1007,FALSE,
5268893,2/2/2022 0:00,607,TRUE,2/2/2022 18:49
5270197,2/2/2022 0:00,607,TRUE,2/2/2022 23:41
5269135,2/2/2022 0:00,499,FALSE,
5268660,2/2/2022 0:00,52,FALSE,
5270245,2/2/2022 0:00,213,TRUE,2/3/2022 0:22
5266203,2/2/2022 0:00,381,TRUE,2/3/2022 1:59
5267261,2/2/2022 0:00,606,FALSE,
5267011,2/2/2022 0:00,413,TRUE,2/2/2022 8:55
5266740,2/2/2022 0:00,648,TRUE,2/2/2022 7:13
5270231,2/2/2022 0:00,609,TRUE,2/2/2022 23:53
5267965,2/2/2022 0:00,643,TRUE,2/2/2022 14:00
5267727,2/2/2022 0:00,605,FALSE,
5266969,2/2/2022 0:00,383,FALSE,
5266034,2/2/2022 0:00,1007,FALSE,
5266439,2/2/2022 0:00,311,FALSE,
5269938,2/2/2022 0:00,646,TRUE,2/2/2022 22:22
5269121,2/2/2022 0:00,610,TRUE,2/2/2022 19:09
5269508,2/2/2022 0:00,253,TRUE,3/20/2022 12:01
5267288,2/2/2022 0:00,647,TRUE,2/2/2022 10:19
5269056,2/2/2022 0:00,89,FALSE,
5268728,2/2/2022 0:00,606,TRUE,2/2/2022 17:25
5268973,2/2/2022 0:00,644,TRUE,2/2/2022 19:36
5267333,2/2/2022 0:00,612,TRUE,2/2/2022 10:33
5267420,2/2/2022 0:00,642,FALSE,
5265949,2/2/2022 0:00,648,TRUE,2/2/2022 0:36
5267508,2/2/2022 0:00,606,TRUE,2/2/2022 11:54
5269282,2/2/2022 0:00,609,TRUE,2/2/2022 19:41
5266045,2/2/2022 0:00,609,FALSE,
5268195,2/2/2022 0:00,506,FALSE,
5267798,2/2/2022 0:00,645,FALSE,
5269699,2/2/2022 0:00,403,TRUE,2/2/2022 21:50
5267775,2/2/2022 0:00,648,TRUE,2/2/2022 13:17
5266746,2/2/2022 0:00,607,TRUE,2/2/2022 7:13
5267358,2/2/2022 0:00,612,TRUE,2/2/2022 10:41
5270226,2/2/2022 0:00,647,TRUE,2/2/2022 23:53
5265984,2/2/2022 0:00,545,TRUE,2/2/2022 1:18
5266370,2/2/2022 0:00,608,TRUE,2/2/2022 3:35
5266296,2/2/2022 0:00,348,TRUE,2/3/2022 21:19
5266704,2/2/2022 0:00,605,TRUE,2/2/2022 6:59
5268040,2/2/2022 0:00,1007,TRUE,2/8/2022 18:47
5267411,2/2/2022 0:00,605,TRUE,2/2/2022 13:05
5266199,2/2/2022 0:00,644,TRUE,2/2/2022 2:14
5267137,2/2/2022 0:00,290,TRUE,2/3/2022 9:25
5270112,2/2/2022 0:00,390,FALSE,
5269074,2/2/2022 0:00,213,FALSE,
5270101,2/2/2022 0:00,383,FALSE,
5268669,2/2/2022 0:00,646,TRUE,2/2/2022 17:13
5265985,2/2/2022 0:00,606,TRUE,2/2/2022 0:48
5268181,2/2/2022 0:00,158,TRUE,2/2/2022 15:23
5267135,2/2/2022 0:00,605,FALSE,
5267401,2/2/2022 0:00,606,TRUE,2/3/2022 14:04
5268468,2/2/2022 0:00,607,TRUE,2/2/2022 16:13
5268981,2/2/2022 0:00,1009,FALSE,
5267435,2/2/2022 0:00,642,TRUE,2/2/2022 11:09
5268560,2/2/2022 0:00,1000252,FALSE,
5269116,2/2/2022 0:00,608,TRUE,2/2/2022 20:53
5266018,2/2/2022 0:00,605,TRUE,2/2/2022 1:00
5266612,2/2/2022 0:00,294,TRUE,2/2/2022 11:32
5268379,2/2/2022 0:00,607,FALSE,
5270204,2/2/2022 0:00,644,TRUE,2/2/2022 23:41
5269532,2/2/2022 0:00,576,TRUE,2/2/2022 21:37
5269901,2/2/2022 0:00,520,TRUE,2/2/2022 22:18
5266935,2/2/2022 0:00,643,FALSE,2/2/2022 8:59
5266544,2/2/2022 0:00,609,TRUE,2/23/2022 5:17
5269120,2/2/2022 0:00,612,TRUE,2/2/2022 19:09
5270092,2/2/2022 0:00,643,TRUE,2/2/2022 23:16
5268753,2/2/2022 0:00,566,FALSE,
5268277,2/2/2022 0:00,609,TRUE,2/2/2022 15:21
5269641,2/2/2022 0:00,648,TRUE,2/2/2022 21:13
5269597,2/2/2022 0:00,648,TRUE,2/2/2022 21:02
5266803,2/2/2022 0:00,609,TRUE,2/2/2022 15:27
5269798,2/2/2022 0:00,606,TRUE,2/2/2022 22:05
5266598,2/2/2022 0:00,588,TRUE,2/2/2022 16:30
5269398,2/2/2022 0:00,606,TRUE,2/2/2022 20:09
5269268,2/2/2022 0:00,605,FALSE,
5266398,2/2/2022 0:00,289,FALSE,
5268521,2/2/2022 0:00,607,TRUE,2/10/2022 8:11
5267141,2/2/2022 0:00,643,TRUE,2/2/2022 9:34
5269564,2/2/2022 0:00,612,TRUE,2/2/2022 20:54
5269185,2/2/2022 0:00,605,FALSE,
5267245,2/2/2022 0:00,641,TRUE,2/2/2022 9:51
5270222,2/2/2022 0:00,574,TRUE,2/3/2022 3:02
5267047,2/2/2022 0:00,499,FALSE,
5269044,2/2/2022 0:00,612,TRUE,2/12/2022 16:01
5267897,2/2/2022 0:00,607,TRUE,2/2/2022 13:51
5266720,2/2/2022 0:00,610,TRUE,2/2/2022 7:58
5266847,2/2/2022 0:00,609,TRUE,2/2/2022 7:47
5265922,2/2/2022 0:00,411,FALSE,
5266927,2/2/2022 0:00,644,TRUE,2/2/2022 8:15
5268372,2/2/2022 0:00,608,TRUE,2/3/2022 15:47
5268346,2/2/2022 0:00,312,FALSE,
5269408,2/2/2022 0:00,610,TRUE,2/2/2022 20:09
5268255,2/2/2022 0:00,289,FALSE,
5268182,2/2/2022 0:00,605,FALSE,
5269877,2/2/2022 0:00,612,TRUE,2/2/2022 22:09
5266228,2/2/2022 0:00,641,FALSE,
5270182,2/2/2022 0:00,356,TRUE,2/3/2022 5:00
5268510,2/2/2022 0:00,609,FALSE,
5267964,2/2/2022 0:00,646,TRUE,2/2/2022 14:00
5269864,2/2/2022 0:00,507,FALSE,
5266682,2/2/2022 0:00,291,TRUE,2/4/2022 4:51
5266395,2/2/2022 0:00,642,TRUE,2/2/2022 23:06
5269845,2/2/2022 0:00,646,TRUE,2/2/2022 21:59
5268860,2/2/2022 0:00,110,FALSE,
5267697,2/2/2022 0:00,609,TRUE,2/2/2022 12:46
5268778,2/2/2022 0:00,369,TRUE,2/2/2022 22:03
5267177,2/2/2022 0:00,1018,FALSE,
5265946,2/2/2022 0:00,606,TRUE,2/2/2022 0:36
5266998,2/2/2022 0:00,642,TRUE,2/2/2022 8:39
5266483,2/2/2022 0:00,609,TRUE,2/2/2022 5:45
5268556,2/2/2022 0:00,607,TRUE,2/2/2022 17:34
5266336,2/2/2022 0:00,441,TRUE,2/2/2022 3:50
5266480,2/2/2022 0:00,641,TRUE,2/2/2022 4:48
5268509,2/2/2022 0:00,311,FALSE,
5269226,2/2/2022 0:00,608,TRUE,2/2/2022 19:30
5267973,2/2/2022 0:00,605,TRUE,2/2/2022 14:00
5269614,2/2/2022 0:00,499,FALSE,
5267210,2/2/2022 0:00,606,TRUE,2/2/2022 9:42
5269662,2/2/2022 0:00,647,TRUE,2/2/2022 21:26
5267669,2/2/2022 0:00,647,TRUE,2/2/2022 12:44
5266832,2/2/2022 0:00,610,TRUE,2/2/2022 7:39
5269124,2/2/2022 0:00,244,FALSE,
5269020,2/2/2022 0:00,612,TRUE,2/2/2022 18:46
5269493,2/2/2022 0:00,356,TRUE,2/2/2022 20:33
5269460,2/2/2022 0:00,643,TRUE,2/2/2022 20:27
5267983,2/2/2022 0:00,585,TRUE,2/3/2022 12:57
5266726,2/2/2022 0:00,608,TRUE,2/2/2022 8:03
5266253,2/2/2022 0:00,606,TRUE,2/2/2022 2:56
5266407,2/2/2022 0:00,1000252,FALSE,
5265968,2/2/2022 0:00,139,TRUE,2/9/2022 18:51
5268448,2/2/2022 0:00,606,TRUE,2/2/2022 16:07
5267050,2/2/2022 0:00,610,TRUE,2/2/2022 8:59
5268016,2/2/2022 0:00,411,FALSE,
5267751,2/2/2022 0:00,605,FALSE,
5267835,2/2/2022 0:00,350,FALSE,
5266440,2/2/2022 0:00,499,FALSE,
5268682,2/2/2022 0:00,94,TRUE,2/2/2022 18:05
5269085,2/2/2022 0:00,217,TRUE,2/4/2022 3:16
5266765,2/2/2022 0:00,612,TRUE,2/2/2022 7:19
5266957,2/2/2022 0:00,612,TRUE,2/2/2022 8:24
5265950,2/2/2022 0:00,646,TRUE,2/2/2022 0:36
5265888,2/2/2022 0:00,331,TRUE,2/2/2022 18:32
5268932,2/2/2022 0:00,610,TRUE,2/3/2022 5:57
5267092,2/2/2022 0:00,609,FALSE,
5267149,2/2/2022 0:00,388,TRUE,2/2/2022 9:34
5265925,2/2/2022 0:00,607,TRUE,2/2/2022 0:19
5267961,2/2/2022 0:00,607,TRUE,2/2/2022 14:00
5266167,2/2/2022 0:00,523,TRUE,2/2/2022 2:06
5269266,2/2/2022 0:00,605,FALSE,
5267513,2/2/2022 0:00,610,TRUE,2/2/2022 11:43
5265911,2/2/2022 0:00,609,TRUE,2/2/2022 0:14
5269720,2/2/2022 0:00,605,TRUE,2/2/2022 21:34
5268680,2/2/2022 0:00,644,TRUE,2/2/2022 17:13
5269161,2/2/2022 0:00,644,TRUE,2/2/2022 19:16
5269538,2/2/2022 0:00,641,TRUE,2/2/2022 20:47
5269912,2/2/2022 0:00,648,TRUE,2/10/2022 20:57
5266703,2/2/2022 0:00,607,TRUE,2/2/2022 6:59
5268464,2/2/2022 0:00,526,TRUE,2/3/2022 14:43
5268428,2/2/2022 0:00,606,TRUE,2/2/2022 16:16
5269636,2/2/2022 0:00,606,TRUE,2/2/2022 21:13
5269786,2/2/2022 0:00,352,FALSE,
5266119,2/2/2022 0:00,605,TRUE,2/2/2022 1:56
5266701,2/2/2022 0:00,605,FALSE,
5268086,2/2/2022 0:00,605,TRUE,2/2/2022 14:28
5266959,2/2/2022 0:00,609,TRUE,2/2/2022 8:24
5268432,2/2/2022 0:00,609,TRUE,2/2/2022 17:06
5268824,2/2/2022 0:00,314,TRUE,2/2/2022 17:52
5269890,2/2/2022 0:00,609,TRUE,2/4/2022 2:50
5268381,2/2/2022 0:00,606,TRUE,2/2/2022 16:00
5268998,2/2/2022 0:00,390,TRUE,2/2/2022 18:52
5267992,2/2/2022 0:00,605,TRUE,2/2/2022 15:41
5268272,2/2/2022 0:00,606,TRUE,2/2/2022 15:21
5267765,2/2/2022 0:00,235,FALSE,
5268202,2/2/2022 0:00,605,FALSE,
5268404,2/2/2022 0:00,642,TRUE,2/2/2022 15:50
5268459,2/2/2022 0:00,609,TRUE,2/2/2022 17:25
5269684,2/2/2022 0:00,607,TRUE,2/2/2022 21:23
5269565,2/2/2022 0:00,609,TRUE,2/2/2022 20:54
5270041,2/2/2022 0:00,609,TRUE,2/2/2022 23:03
5267803,2/2/2022 0:00,392,TRUE,2/2/2022 14:01
5268085,2/2/2022 0:00,642,TRUE,2/2/2022 14:28
5267108,2/2/2022 0:00,290,TRUE,2/3/2022 9:05
5266639,2/2/2022 0:00,213,TRUE,2/2/2022 6:54
5268407,2/2/2022 0:00,605,FALSE,
5266312,2/2/2022 0:00,252,FALSE,
5270213,2/2/2022 0:00,612,TRUE,2/2/2022 23:48
5268727,2/2/2022 0:00,606,TRUE,2/2/2022 17:38
5266106,2/2/2022 0:00,606,TRUE,2/2/2022 1:56
5269602,2/2/2022 0:00,609,TRUE,2/2/2022 21:02
5269237,2/2/2022 0:00,521,TRUE,2/2/2022 20:31
5267260,2/2/2022 0:00,276,TRUE,2/2/2022 10:44
5267856,2/2/2022 0:00,351,FALSE,
5267818,2/2/2022 0:00,1023,FALSE,
5268175,2/2/2022 0:00,605,TRUE,2/2/2022 14:52
5269008,2/2/2022 0:00,350,FALSE,
5269548,2/2/2022 0:00,605,TRUE,2/2/2022 20:47
5265951,2/2/2022 0:00,612,TRUE,2/2/2022 0:36
5265962,2/2/2022 0:00,610,TRUE,2/2/2022 0:40
5268105,2/2/2022 0:00,313,TRUE,2/2/2022 17:49
5268433,2/2/2022 0:00,647,TRUE,2/3/2022 15:39
5266790,2/2/2022 0:00,610,TRUE,2/2/2022 7:23
5266773,2/2/2022 0:00,605,TRUE,2/2/2022 7:19
5266008,2/2/2022 0:00,605,TRUE,2/3/2022 11:23
5267828,2/2/2022 0:00,286,TRUE,2/2/2022 13:33
5267563,2/2/2022 0:00,609,TRUE,2/2/2022 11:56
5267906,2/2/2022 0:00,605,FALSE,
5268743,2/2/2022 0:00,567,FALSE,
5266175,2/2/2022 0:00,607,TRUE,2/2/2022 2:09
5267764,2/2/2022 0:00,643,TRUE,2/2/2022 13:17
5266546,2/2/2022 0:00,386,TRUE,2/3/2022 1:07
5268341,2/2/2022 0:00,52,FALSE,
5270169,2/2/2022 0:00,590,TRUE,2/2/2022 23:59
5269777,2/2/2022 0:00,605,TRUE,2/2/2022 21:43
5268544,2/2/2022 0:00,514,TRUE,3/20/2022 9:10
5268702,2/2/2022 0:00,528,TRUE,2/3/2022 2:49
5270038,2/2/2022 0:00,607,TRUE,2/2/2022 23:03
5268284,2/2/2022 0:00,645,TRUE,2/2/2022 15:21
5269745,2/2/2022 0:00,641,TRUE,2/2/2022 21:38
5269302,2/2/2022 0:00,386,TRUE,2/2/2022 20:03
5269503,2/2/2022 0:00,606,TRUE,2/2/2022 20:48
5268663,2/2/2022 0:00,384,FALSE,
5267815,2/2/2022 0:00,445,TRUE,2/2/2022 14:31
5270143,2/2/2022 0:00,641,TRUE,2/2/2022 23:20
5268076,2/2/2022 0:00,312,TRUE,2/2/2022 15:13
5266689,2/2/2022 0:00,589,FALSE,
5267216,2/2/2022 0:00,609,TRUE,2/2/2022 9:42
5265923,2/2/2022 0:00,294,FALSE,
5266788,2/2/2022 0:00,642,TRUE,2/2/2022 7:23
5266323,2/2/2022 0:00,608,TRUE,2/2/2022 3:05
